"","Political identification","Gender","Age","Education","Race","pai (x-coord)","psi (y-coord)"
"2529","Conservative","Male","Old","Low","Hispanic",0.607964000624838,0.736521799454613
"2530","Conservative","Male","Old","Moderate","White",0.649649066475245,0.688230547598084
"2531","Very conservative","Male","Middle-aged","Moderate","White",0.44888241940455,0.672449637870626
"2532","Moderate","Male","Middle-aged","Low","White",0.71844262442771,0.705460528813547
"2533","Very conservative","Female","Old","Low","White",0.762108908533927,0.72377525598243
"2534","Conservative","Male","Middle-aged","Low","White",0.63219370148047,0.690500217829028
"2535","Conservative","Female","Middle-aged","Moderate","Hispanic",0.70869129997817,0.777545279131437
"2536","Conservative","Female","Old","Moderate","White",0.832468459553102,0.733992889185562
"2537","Very liberal","Male","Middle-aged","Moderate","Black",0.810553640523913,0.751082129263656
"2538","Moderate","Male","Middle-aged","Low","White",0.696116240418829,0.705861251318896
"2539","Conservative","Male","Old","Moderate","White",0.665836955954961,0.687954501821434
"2540","Conservative","Male","Middle-aged","Low","White",0.571977428843703,0.691461448686302
"2541","Moderate","Male","Old","Low","White",0.759968350359521,0.704658130727848
"2542","Moderate","Male","Old","Moderate","White",0.748834064888052,0.699081317694842
"2543","Conservative","Male","Old","Moderate","White",0.691079648255168,0.683524960539818
"2544","Conservative","Male","Middle-aged","Low","White",0.598159404556645,0.691049695006123
"2545","Very conservative","Male","Old","High","Asian",0.471589983428172,0.700238325186624
"2546","Moderate","Male","Middle-aged","Moderate","White",0.696948803748037,0.703924017160759
"2547","Conservative","Male","Old","Moderate","White",0.719328178660881,0.686987291165721
"2548","Very liberal","Male","Middle-aged","High","White",0.737190092370452,0.7255937873043
"2549","Conservative","Male","Old","Low","White",0.68855130267413,0.689537336904706
"2550","Moderate","Female","Middle-aged","Moderate","White",0.8469217011321,0.74858880218006
"2551","Conservative","Female","Old","Moderate","Black",0.795425845091043,0.754351205845537
"2552","Conservative","Male","Middle-aged","Moderate","White",0.566056756629044,0.68560797394258
"2553","Moderate","Female","Middle-aged","Moderate","White",0.842724108877373,0.746953619476941
"2554","Moderate","Female","Old","Low","White",0.890741195601944,0.750756587092283
"2555","Moderate","Female","Middle-aged","Moderate","White",0.832955406026517,0.747196651939431
"2556","Moderate","Female","Old","Low","White",0.894191953991445,0.750636230086178
"2557","Liberal","Female","Old","Low","White",0.937567401536948,0.763103765027243
"2558","Conservative","Male","Middle-aged","Low","White",0.55428636852813,0.691735782232809
"2559","Very conservative","Female","Old","Low","White",0.81029862079415,0.722745500456792
"2560","Moderate","Male","Young","Moderate","White",0.362237103321741,0.707199724757414
"2561","Liberal","Female","Middle-aged","Low","White",0.867856153076058,0.765767269145574
"2562","Very conservative","Female","Old","Moderate","Hispanic",0.694554592027394,0.762301430628244
"2563","Conservative","Female","Old","Low","White",0.872024725372037,0.736491874706269
"2564","Conservative","Male","Middle-aged","Moderate","White",0.565088993017749,0.687611866731066
"2565","Conservative","Female","Old","Low","White",0.859495068576524,0.73686612615756
"2566","Very conservative","Male","Old","Moderate","Hispanic",0.53082291622689,0.718508948213143
"2567","Moderate","Female","Old","Moderate","White",0.864654156313779,0.748104357699814
"2568","Conservative","Female","Old","Moderate","White",0.827393262816067,0.734118433845686
"2569","Liberal","Male","Old","Moderate","Black",0.836157720300337,0.737387950702788
"2570","Conservative","Male","Old","Low","White",0.718532267493309,0.688986380512917
"2571","Conservative","Male","Old","Moderate","White",0.624717108039087,0.688644365665524
"2572","Moderate","Male","Old","Moderate","White",0.785882506663707,0.70217863980777
"2573","Conservative","Male","Old","Low","White",0.680788066948908,0.689674992137986
"2574","Moderate","Female","Old","Low","Black",0.890984300183529,0.771083877674379
"2575","Liberal","Female","Old","Moderate","White",0.910323109745335,0.762698822534583
"2576","Very liberal","Male","Middle-aged","Moderate","White",0.815045154636786,0.731308536544889
"2577","Moderate","Male","Middle-aged","High","White",0.601834274131815,0.699692310235344
"2578","Liberal","Female","Old","Moderate","White",0.926714427789296,0.760306697254916
"2579","Conservative","Male","Old","Moderate","Hispanic",0.574164593113218,0.73521169101472
"2580","Conservative","Male","Old","Low","White",0.67292324368335,0.689812613792995
"2581","Very conservative","Male","Old","Moderate","White",0.546472331730446,0.672942545945904
"2582","Very conservative","Female","Old","Moderate","White",0.775587355452477,0.721651236926667
"2583","Moderate","Female","Middle-aged","Low","White",0.820977484243188,0.752677016705457
"2584","Conservative","Male","Middle-aged","Moderate","White",0.57294144835418,0.689471098030801
"2585","Moderate","Male","Old","High","White",0.692664548914952,0.696237818994175
"2586","Conservative","Male","Old","Moderate","White",0.691079648255168,0.683524960539818
"2587","Very conservative","Female","Middle-aged","Low","White",0.727996142254818,0.724417650857356
"2588","Moderate","Male","Middle-aged","Low","White",0.664861261789776,0.7063950529798
"2589","Very conservative","Male","Old","Moderate","White",0.547448345275801,0.670889592029973
"2590","Conservative","Female","Old","Moderate","White",0.806490498231687,0.732800710436137
"2591","Moderate","Female","Middle-aged","Moderate","White",0.837363402467219,0.748830792253901
"2592","Moderate","Male","Middle-aged","Low","White",0.664861261789776,0.7063950529798
"2593","Moderate","Male","Old","Low","Hispanic",0.704710656252826,0.749942191419755
"2594","Liberal","Male","Old","Low","Black",0.844743468118469,0.740731825099515
"2595","Moderate","Male","Old","Low","White",0.766466489898479,0.704524274326514
"2596","Moderate","Male","Middle-aged","Low","White",0.703668957808346,0.705727712485894
"2597","Moderate","Female","Old","Moderate","White",0.904314540989853,0.748525993426601
"2598","Moderate","Female","Middle-aged","Moderate","Hispanic",0.822287600152928,0.79037847993205
"2599","Moderate","Male","Middle-aged","Low","Hispanic",0.564272882845352,0.75198678134054
"2600","Very liberal","Female","Old","Low","White",0.945452692510351,0.776476947059961
"2601","Conservative","Male","Old","Low","White",0.703761365066726,0.689261925768098
"2602","Moderate","Male","Old","Moderate","White",0.728005231174844,0.699487022080205
"2603","Very liberal","Male","Old","Moderate","White",0.883141620154169,0.729408810237697
"2604","Moderate","Female","Middle-aged","Low","White",0.850527014893347,0.751958021512609
"2605","Conservative","Male","Old","Moderate","White",0.682497549464618,0.685674661183388
"2606","Conservative","Male","Middle-aged","Moderate","White",0.510535090557878,0.690434092161086
"2607","Moderate","Male","Old","Moderate","White",0.7749090631033,0.698539893604743
"2608","Moderate","Female","Old","Low","White",0.871975257158495,0.75135778982629
"2609","Conservative","Male","Old","Low","White",0.703761365066726,0.689261925768098
"2610","Moderate","Female","Old","Low","White",0.910037337029375,0.750033863095623
"2611","Very conservative","Female","Old","Moderate","White",0.715131403929042,0.720942634797372
"2612","Conservative","Male","Middle-aged","Low","White",0.63219370148047,0.690500217829028
"2613","Moderate","Female","Old","Moderate","White",0.860390474010192,0.748225526845212
"2614","Moderate","Female","Old","Low","White",0.915754233043043,0.74979264483347
"2615","Liberal","Female","Old","Moderate","White",0.904616587194666,0.761243031756312
"2616","Moderate","Male","Old","Moderate","White",0.713533257456825,0.699757318268711
"2617","Moderate","Male","Old","Low","White",0.746605089401377,0.704925737825097
"2618","Moderate","Female","Old","Low","White",0.8835427783153,0.750997184663424
"2619","Conservative","Male","Old","Low","White",0.648752047706222,0.690225277126876
"2620","Very conservative","Male","Old","Moderate","White",0.574976131261223,0.668402621246113
"2621","Conservative","Male","Middle-aged","Moderate","White",0.600051428951763,0.687059044118596
"2622","Conservative","Female","Old","Moderate","White",0.812040682901217,0.732674770142863
"2623","Moderate","Female","Old","Low","White",0.910037337029375,0.750033863095623
"2624","Conservative","Male","Old","Low","White",0.711202900741537,0.689124169897207
"2625","Very conservative","Female","Old","Moderate","White",0.805944377860793,0.719127693516941
"2626","Liberal","Male","Old","Moderate","White",0.863323068566063,0.714387125550519
"2627","Conservative","Male","Old","Moderate","Hispanic",0.601250966828115,0.733017350696509
"2628","Moderate","Male","Old","Moderate","White",0.791871227440993,0.70204413480968
"2629","Moderate","Male","Old","Moderate","White",0.755536670034986,0.698946013597556
"2630","Conservative","Male","Old","Moderate","White",0.6423265500152,0.686367267456027
"2631","Conservative","Male","Old","Low","White",0.680788066948908,0.689674992137986
"2632","Liberal","Female","Old","Moderate","White",0.926981481398492,0.758605416718534
"2633","Moderate","Male","Middle-aged","Moderate","White",0.682401502631227,0.702248419710542
"2634","Very conservative","Male","Old","Moderate","White",0.51261417279913,0.669399623033417
"2635","Moderate","Male","Middle-aged","Moderate","White",0.658575365533833,0.702651670334098
"2636","Moderate","Male","Middle-aged","Moderate","White",0.658575365533833,0.702651670334098
"2637","Very liberal","Female","Middle-aged","Low","White",0.918420901456359,0.777813489815084
"2638","Moderate","Female","Middle-aged","Moderate","White",0.851525737627165,0.748467749091844
"2639","Moderate","Female","Middle-aged","Moderate","White",0.799486055878441,0.751420126184617
"2640","Liberal","Female","Middle-aged","Moderate","White",0.847374339983311,0.761303677137428
"2641","Conservative","Female","Old","Low","White",0.875984311090865,0.736367048284394
"2642","Very conservative","Male","Old","Moderate","White",0.624821008603283,0.671667409146595
"2643","Moderate","Female","Old","Moderate","White",0.860390474010192,0.748225526845212
"2644","Liberal","Female","Old","Moderate","White",0.907674537058651,0.761126127358179
"2645","Very conservative","Male","Old","High","White",0.479622842825468,0.663762109595327
"2646","Very conservative","Female","Old","Moderate","Hispanic",0.730538793225033,0.763404481386562
"2647","Very liberal","Male","Old","Moderate","White",0.89382307059424,0.729027852721063
"2648","Very conservative","Male","Old","Moderate","White",0.565197912222994,0.670605540858775
"2649","Moderate","Male","Middle-aged","Moderate","White",0.625536278268119,0.703188847456657
"2650","Conservative","Male","Middle-aged","Moderate","White",0.557203740131375,0.685746577392687
"2651","Conservative","Male","Middle-aged","Low","White",0.536456687505936,0.692009980505593
"2652","Very conservative","Male","Old","Low","White",0.563261013290275,0.674706669047327
"2653","Liberal","Female","Old","Moderate","White",0.919042162089687,0.760658117108245
"2654","Moderate","Female","Old","Moderate","White",0.881035490465697,0.745858063000838
"2655","Conservative","Female","Old","Moderate","White",0.872463642287528,0.734680548596815
"2656","Very liberal","Male","Middle-aged","Low","White",0.844357017378287,0.734200268373891
"2657","Moderate","Male","Middle-aged","Low","White",0.67282568897344,0.706261655642312
"2658","Moderate","Female","Old","Moderate","White",0.910680191459876,0.746525642003851
"2659","Conservative","Male","Old","Moderate","White",0.727312503374674,0.684842441519897
"2660","Conservative","Female","Old","Moderate","Hispanic",0.789273081210892,0.776207587185732
"2661","Moderate","Male","Old","Moderate","White",0.786544546900525,0.700227452014886
"2662","Liberal","Female","Old","High","Hispanic",0.853584003687312,0.796433596827746
"2663","Conservative","Male","Middle-aged","Moderate","Hispanic",0.53071253578394,0.734022995237174
"2664","Moderate","Male","Old","Moderate","Black",0.728500062053673,0.72244983631807
"2665","Conservative","Male","Old","Low","White",0.746688927441018,0.688434888167553
"2666","Very conservative","Female","Old","Low","White",0.815764533091698,0.722616614763997
"2667","Very conservative","Male","Old","Moderate","White",0.634126357057305,0.669468090830051
"2668","Moderate","Male","Old","Low","White",0.732759472128031,0.705193203890197
"2669","Very conservative","Female","Old","Moderate","White",0.743506827032042,0.720424814150669
"2670","Liberal","Female","Middle-aged","Moderate","Asian",0.843161975553598,0.790537488718874
"2671","Very liberal","Male","Middle-aged","Moderate","White",0.820404616187527,0.731182150939106
"2672","Moderate","Female","Old","Low","White",0.890741195601944,0.750756587092283
"2673","Conservative","Male","Middle-aged","Low","White",0.63219370148047,0.690500217829028
"2674","Conservative","Male","Old","Low","White",0.67292324368335,0.689812613792995
"2675","Moderate","Male","Middle-aged","Low","White",0.702846985012755,0.707658046267727
"2676","Liberal","Male","Old","Low","White",0.866602939120202,0.718042052743599
"2677","Moderate","Female","Old","Moderate","White",0.876789698124492,0.747740618253819
"2678","Very liberal","Male","Old","Moderate","White",0.903634716763181,0.728646558393313
"2679","Conservative","Female","Old","Moderate","Hispanic",0.833164735656445,0.775312617417913
"2680","Moderate","Male","Young","Moderate","White",0.447689024355519,0.70779609759778
"2681","Moderate","Female","Middle-aged","Moderate","White",0.832406639679542,0.748951729226628
"2682","Very liberal","Male","Middle-aged","Moderate","White",0.815045154636786,0.731308536544889
"2683","Moderate","Female","Middle-aged","Moderate","White",0.84220135459441,0.748709816569565
"2684","Liberal","Female","Old","Low","White",0.939639450453623,0.762987488048432
"2685","Conservative","Male","Middle-aged","Low","White",0.598159404556645,0.691049695006123
"2686","Moderate","Male","Old","Moderate","White",0.713533257456825,0.699757318268711
"2687","Moderate","Female","Old","Moderate","White",0.877214573704377,0.745979945782639
"2688","Conservative","Male","Old","Low","White",0.680788066948908,0.689674992137986
"2689","Moderate","Male","Old","Moderate","White",0.73506702187158,0.699351821950815
"2690","Conservative","Male","Old","Moderate","Other",0.617475904350152,0.69867883839848
"2691","Liberal","Female","Middle-aged","Moderate","White",0.873239535389463,0.760601784022717
"2692","Conservative","Female","Old","Low","White",0.859495068576524,0.73686612615756
"2693","Conservative","Male","Old","Low","White",0.664960008735829,0.689950201853571
"2694","Very conservative","Male","Old","Moderate","White",0.591498412717751,0.670179230360448
"2695","Very conservative","Male","Middle-aged","Moderate","White",0.475691928151947,0.672024546788223
"2696","Conservative","Female","Old","Moderate","White",0.806490498231687,0.732800710436137
"2697","Very conservative","Male","Old","Low","White",0.657001628988718,0.673152147961985
"2698","Conservative","Male","Old","Low","White",0.711202900741537,0.689124169897207
"2699","Liberal","Female","Old","Low","White",0.930946670737432,0.763452359895788
"2700","Liberal","Female","Middle-aged","Moderate","White",0.855960208697389,0.762759213378972
"2701","Moderate","Female","Old","Low","White",0.894191953991445,0.750636230086178
"2702","Conservative","Female","Old","Low","White",0.845955378020289,0.737240035709989
"2703","Moderate","Male","Old","Moderate","Black",0.714044075086996,0.722707666283159
"2704","Liberal","Male","Old","Moderate","White",0.845961359378136,0.713009841697786
"2705","Liberal","Female","Middle-aged","Moderate","White",0.832893729769043,0.761654093517384
"2706","Moderate","Male","Old","Low","White",0.746605089401377,0.704925737825097
"2707","Moderate","Male","Middle-aged","Moderate","White",0.609481773145819,0.701510853660968
"2708","Moderate","Female","Old","Moderate","Hispanic",0.838577181536589,0.786952609770528
"2709","Very conservative","Female","Middle-aged","Moderate","White",0.670096313328489,0.719844013917577
"2710","Conservative","Male","Old","Low","White",0.68855130267413,0.689537336904706
"2711","Moderate","Female","Old","Moderate","White",0.856499633419318,0.746588781227563
"2712","Conservative","Male","Old","Moderate","White",0.592342776773267,0.685191965103932
"2713","Conservative","Female","Middle-aged","Moderate","Black",0.744648620250138,0.755303317377144
"2714","Moderate","Male","Old","Low","White",0.766466489898479,0.704524274326514
"2715","Conservative","Female","Old","Low","White",0.845955378020289,0.737240035709989
"2716","Conservative","Male","Middle-aged","Moderate","Hispanic",0.547601647637217,0.735587107902141
"2717","Conservative","Male","Middle-aged","Low","White",0.6067714496964,0.690912376280291
"2718","Very conservative","Female","Old","Moderate","White",0.72239998526643,0.720813234758758
"2719","Conservative","Male","Old","Low","White",0.765840210128,0.690016384477552
"2720","Conservative","Female","Middle-aged","Moderate","White",0.775510206357388,0.737055478419225
"2721","Conservative","Male","Old","Moderate","White",0.697873531542066,0.685397386852059
"2722","Conservative","Male","Old","Moderate","White",0.625640087943596,0.686644077791057
"2723","Moderate","Female","Old","Low","White",0.875936155681626,0.751237626939251
"2724","Conservative","Male","Old","High","White",0.684202123811799,0.681646566310575
"2725","Moderate","Male","Old","Moderate","White",0.713533257456825,0.699757318268711
"2726","Moderate","Female","Old","Moderate","Asian",0.865092479083199,0.778373439011777
"2727","Liberal","Male","Old","Moderate","White",0.845447391738881,0.714911703725731
"2728","Conservative","Female","Old","Moderate","White",0.811438762424118,0.734494840998332
"2729","Very conservative","Female","Middle-aged","Moderate","White",0.692654777619487,0.721330614265666
"2730","Very liberal","Male","Old","Low","White",0.902946558552029,0.732313503666679
"2731","Very conservative","Female","Middle-aged","Moderate","White",0.654007540558924,0.720103326723262
"2732","Moderate","Female","Old","Low","White",0.890741195601944,0.750756587092283
"2733","Very liberal","Female","Old","Low","White",0.954016244225141,0.775918367176739
"2734","Moderate","Male","Old","Moderate","White",0.773532037670263,0.702447544872523
"2735","Moderate","Female","Old","Moderate","White",0.884350897644529,0.747497932014166
"2736","Very conservative","Male","Old","Moderate","White",0.538525189001374,0.671031570809952
"2737","Very conservative","Female","Middle-aged","Moderate","White",0.636647872494947,0.722234611167067
"2738","Conservative","Female","Middle-aged","Moderate","White",0.763454129701189,0.735496928450436
"2739","Moderate","Male","Old","Moderate","White",0.798370351812831,0.699957397590365
"2740","Moderate","Male","Old","Moderate","White",0.747349530882597,0.702984934880661
"2741","Conservative","Male","Middle-aged","Low","White",0.545386075968911,0.691872898286337
"2742","Liberal","Male","Middle-aged","Low","Hispanic",0.649689032890442,0.765102165180651
"2743","Conservative","Female","Old","Low","White",0.826265330809093,0.73773804954576
"2744","Conservative","Male","Old","Moderate","White",0.720122715858062,0.684981227394438
"2745","Conservative","Female","Old","Low","White",0.83634840070911,0.737489118689145
"2746","Liberal","Male","Old","Moderate","White",0.863323068566063,0.714387125550519
"2747","Conservative","Male","Old","Low","White",0.739827273186803,0.688572811442493
"2748","Conservative","Male","Old","Moderate","White",0.690238127222034,0.685536040559664
"2749","Conservative","Non-binary","Old","Moderate","White",0.914760239492769,0.775903483634141
"2750","Liberal","Male","Old","Moderate","White",0.798298998199342,0.716089883941961
"2751","Conservative","Male","Old","Low","White",0.711202900741537,0.689124169897207
"2752","Very conservative","Male","Old","Low","White",0.632296750443893,0.673576487445602
"2753","Very conservative","Male","Old","Moderate","White",0.564229707762385,0.672659402118336
"2754","Liberal","Male","Old","Low","White",0.808414075958915,0.719601826690009
"2755","Conservative","Male","Old","Moderate","White",0.617180564507783,0.686782433140212
"2756","Conservative","Female","Old","Moderate","White",0.842782841765239,0.73191833710193
"2757","Conservative","Male","Old","Low","White",0.65690174670373,0.690087756303572
"2758","Very conservative","Male","Old","Moderate","White",0.502642275403106,0.671599173447858
"2759","Conservative","Female","Old","Moderate","Asian",0.822744790453637,0.765656832288667
"2760","Very conservative","Male","Old","Moderate","White",0.625743886058707,0.669610380849797
"2761","Liberal","Female","Middle-aged","Moderate","Hispanic",0.842806107351309,0.801130671359662
"2762","Conservative","Female","Old","Moderate","White",0.805875052851545,0.734620234410463
"2763","Liberal","Female","Old","Low","White",0.923680989453385,0.763800600577819
"2764","Moderate","Male","Middle-aged","Low","White",0.680691744925563,0.706128222910652
"2765","Moderate","Female","Old","Moderate","White",0.884753126555083,0.745736141670849
"2766","Very liberal","Female","Old","Low","White",0.955568250605968,0.77580653214719
"2767","Moderate","Female","Middle-aged","Low","White",0.845897613611138,0.75207795125839
"2768","Moderate","Female","Middle-aged","Low","White",0.859441537755789,0.75171804541175
"2769","Liberal","Male","Old","Moderate","White",0.84121695155868,0.713141419168697
"2770","Moderate","Male","Middle-aged","Low","White",0.725659129528618,0.705326884001427
"2771","Conservative","Male","Old","Low","Other",0.657183463784539,0.701913109947684
"2772","Very liberal","Female","Middle-aged","Moderate","White",0.894851589763178,0.775475019975405
"2773","Conservative","Male","Middle-aged","Moderate","Black",0.503156558063665,0.712031243111782
"2774","Moderate","Male","Old","Moderate","White",0.78111922160481,0.698404451089237
"2775","Liberal","Female","Middle-aged","Low","White",0.907012259105404,0.764496018953492
"2776","Liberal","Female","Old","Low","White",0.923680989453385,0.763800600577819
"2777","Conservative","Male","Middle-aged","Moderate","Black",0.540014941205372,0.709588141055686
"2778","Moderate","Female","Old","Moderate","White",0.880622037151779,0.747619294457152
"2779","Liberal","Male","Old","Moderate","Hispanic",0.811005236099741,0.757335955555764
"2780","Liberal","Female","Old","Low","White",0.939639450453623,0.762987488048432
"2781","Very liberal","Female","Old","Moderate","White",0.94747412387774,0.774744241006038
"2782","Very conservative","Male","Old","High","White",0.541460380879185,0.664835012993995
"2783","Moderate","Male","Middle-aged","Low","White",0.696116240418829,0.705861251318896
"2784","Moderate","Male","Middle-aged","Low","White",0.725659129528618,0.705326884001427
"2785","Liberal","Female","Old","Moderate","White",0.901468348444605,0.761359896879906
"2786","Conservative","Male","Middle-aged","Moderate","White",0.573904914095436,0.687473711037385
"2787","Moderate","Female","Old","Low","White",0.871975257158495,0.75135778982629
"2788","Moderate","Female","Middle-aged","Low","Hispanic",0.706970509761089,0.793818320476481
"2789","Conservative","Male","Old","Low","White",0.766545811383723,0.688020917817369
"2790","Moderate","Male","Middle-aged","High","Hispanic",0.43410699186947,0.746802699927997
"2791","Conservative","Female","Old","Low","White",0.926238203104049,0.734364669509129
"2792","Liberal","Male","Middle-aged","High","White",0.612185355499226,0.711897454718319
"2793","Very conservative","Female","Old","Low","White",0.804709366556145,0.722874349229737
"2794","Very conservative","Male","Old","High","White",0.611565712700092,0.663687629702008
"2795","Conservative","Male","Old","High","White",0.568956998287089,0.679554865551847
"2796","Conservative","Female","Old","Low","White",0.826265330809093,0.73773804954576
"2797","Conservative","Male","Old","Low","White",0.78529371008055,0.687606647023834
"2798","Liberal","Male","Old","High","White",0.841742354169183,0.711232517558359
"2799","Moderate","Female","Middle-aged","High","White",0.746332091631954,0.743725827923058
"2800","Very conservative","Male","Old","High","White",0.635952101469495,0.665333676989841
"2801","Very conservative","Female","Old","Low","White",0.836409052341482,0.722100703010493
"2802","Conservative","Female","Middle-aged","High","Hispanic",0.606680658763184,0.774140490010711
"2803","Very conservative","Female","Old","Moderate","Hispanic",0.737558517992039,0.763288306224302
"2804","Moderate","Female","Old","Moderate","Hispanic",0.852156876249687,0.78818789126753
"2805","Very conservative","Female","Old","Moderate","Hispanic",0.789346785265041,0.762357488727009
"2806","Liberal","Female","Old","Moderate","White",0.962904897585085,0.757954879312763
"2807","Very liberal","Non-binary","Old","High","White",0.970530397064208,0.808074751037078
"2808","Conservative","Male","Old","High","Hispanic",0.586757686896203,0.72776915461957
"2809","Moderate","Female","Middle-aged","Low","White",0.836287730991411,0.75231769411116
"2810","Liberal","Male","Middle-aged","High","White",0.594029865459718,0.714066412417564
"2811","Conservative","Male","Old","Moderate","White",0.761482916249761,0.684148017494243
"2812","Liberal","Female","Old","High","White",0.895999551426879,0.756483754221036
"2813","Very liberal","Female","Old","High","White",0.946658728452049,0.766629372186127
"2814","Moderate","Male","Middle-aged","High","White",0.627379699818225,0.69928676385006
"2815","Moderate","Male","Middle-aged","High","Black",0.391852060986044,0.722005594883295
"2816","Conservative","Female","Old","High","White",0.813837580841796,0.727167242855362
"2817","Conservative","Male","Old","Low","White",0.779168507198831,0.68774477064353
"2818","Moderate","Male","Old","High","White",0.783132782836389,0.692487212406462
"2819","Moderate","Male","Old","High","Hispanic",0.578864550858695,0.741296257991778
"2820","Very liberal","Female","Middle-aged","High","Asian",0.892917315845622,0.798971486108211
"2821","Liberal","Female","Middle-aged","High","Hispanic",0.791735439828987,0.796174784430188
"2822","Moderate","Non-binary","Old","Moderate","White",0.972225574531775,0.787194172344279
"2823","Liberal","Female","Old","Moderate","White",0.933712046162557,0.759954924251415
"2824","Conservative","Female","Old","Low","White",0.935482630720703,0.733862560770841
"2825","Very conservative","Female","Old","Moderate","White",0.763534158695092,0.720036063038289
"2826","Conservative","Male","Young","Low","White",0.360521363079286,0.694744495498073
"2827","Moderate","Male","Old","Low","White",0.874748510898341,0.701705176231932
"2828","Moderate","Female","Old","Low","White",0.879791403494756,0.751117425216283
"2829","Moderate","Male","Old","Low","White",0.772841294497148,0.704390382708402
"2830","Moderate","Female","Old","Low","White",0.915754233043043,0.74979264483347
"2831","Conservative","Male","Old","Low","White",0.739827273186803,0.688572811442493
"2832","Conservative","Male","Old","Low","White",0.696209986096892,0.689399648109341
"2833","Moderate","Male","Old","Moderate","White",0.854668135500467,0.698469617765843
"2834","Very conservative","Female","Old","Low","White",0.748825431843637,0.724032325022741
"2835","Conservative","Male","Old","Low","White",0.772919092229056,0.687882860913531
"2836","Conservative","Male","Old","Low","White",0.791294525655696,0.687468490070935
"2837","Conservative","Female","Old","Low","White",0.831366932987388,0.737613603136928
"2838","Conservative","Male","Middle-aged","Low","White",0.639607271411964,0.692349949962921
"2839","Moderate","Male","Old","Low","White",0.824633272158055,0.703183775674313
"2840","Moderate","Female","Middle-aged","Moderate","White",0.832406639679542,0.748951729226628
"2841","Liberal","Male","Old","Moderate","White",0.882780382057091,0.715629579462524
"2842","Moderate","Female","Old","Low","White",0.88719209404455,0.750876905286731
"2843","Conservative","Male","Old","Low","White",0.680788066948908,0.689674992137986
"2844","Liberal","Male","Old","Low","White",0.870705403809936,0.717911833965213
"2845","Conservative","Female","Old","Low","White",0.867957773926539,0.736616663164736
"2846","Liberal","Female","Old","Low","White",0.963895017135759,0.761238615152771
"2847","Moderate","Male","Old","Moderate","White",0.780445051538905,0.700362427086971
"2848","Conservative","Male","Old","Low","White",0.739827273186803,0.688572811442493
"2849","Moderate","Male","Middle-aged","Low","White",0.67282568897344,0.706261655642312
"2850","Conservative","Male","Old","Low","White",0.648752047706222,0.690225277126876
"2851","Conservative","Female","Young","Low","White",0.583404999754175,0.741946536305709
"2852","Moderate","Female","Old","Low","White",0.88719209404455,0.750876905286731
"2853","Very liberal","Female","Middle-aged","Low","White",0.939614308512695,0.776811618708259
"2854","Liberal","Female","Middle-aged","Moderate","Asian",0.860787281280909,0.791651432159776
"2855","Very conservative","Male","Old","Low","White",0.572085929272204,0.674565507160546
"2856","Liberal","Female","Old","Low","White",0.945475544663918,0.76263842110123
"2857","Liberal","Female","Old","Low","White",0.928598892334257,0.763568479482534
"2858","Very conservative","Male","Middle-aged","Moderate","White",0.457793727395849,0.67230797223664
"2859","Very conservative","Male","Old","Moderate","White",0.634126357057305,0.669468090830051
"2860","Moderate","Female","Old","Low","White",0.883136883076162,0.752734608350808
"2861","Very liberal","Female","Old","Moderate","Hispanic",0.952993020982567,0.809634098839037
"2862","Very conservative","Female","Old","Moderate","White",0.805327614834879,0.72100487698057
"2863","Moderate","Female","Old","Low","White",0.912938225588469,0.749913273348752
"2864","Liberal","Female","Old","Low","White",0.935429111500995,0.76322000266411
"2865","Conservative","Male","Middle-aged","Moderate","White",0.573904914095436,0.687473711037385
"2866","Very conservative","Female","Old","Low","White",0.768566746139248,0.723646665948841
"2867","Conservative","Female","Old","Low","White",0.900845622635611,0.735492201072304
"2868","Conservative","Male","Young","Moderate","White",0.313260569418568,0.693586571267659
"2869","Very conservative","Female","Old","Low","White",0.850639668635254,0.721713382067931
"2870","Liberal","Male","Middle-aged","High","Black",0.595581787512964,0.734523097301548
"2871","Moderate","Male","Old","Low","White",0.813988933281038,0.703452156473644
"2872","Very liberal","Female","Old","Moderate","White",0.951123690178325,0.772889165500226
"2873","Liberal","Female","Old","Low","Black",0.957191012591612,0.781510000207115
"2874","Conservative","Female","Old","Low","White",0.821042613612082,0.737862457907353
"2875","Very liberal","Male","Young","High","White",0.586177668149797,0.728019943337163
"2876","Conservative","Female","Young","High","White",0.534138278791604,0.735501655774463
"2877","Conservative","Male","Old","Low","Hispanic",0.712228945899588,0.73489621610332
"2878","Moderate","Male","Old","Low","White",0.813988933281038,0.703452156473644
"2879","Very conservative","Male","Middle-aged","Low","White",0.377366781816673,0.677663713823015
"2880","Moderate","Male","Old","Low","White",0.839691920158287,0.702780941426824
"2881","Very conservative","Male","Middle-aged","Moderate","White",0.466732123182212,0.672166275202883
"2882","Conservative","Male","Old","Low","White",0.760049188017905,0.688158941338599
"2883","Liberal","Female","Old","Low","White",0.935429111500995,0.76322000266411
"2884","Moderate","Female","Old","Moderate","White",0.93147965881566,0.745550882507177
"2885","Liberal","Female","Old","Low","White",0.943591809614481,0.762754816081317
"2886","Conservative","Male","Old","Low","White",0.696209986096892,0.689399648109341
"2887","Very conservative","Male","Old","Low","White",0.718621893196101,0.672019190862241
"2888","Moderate","Male","Old","Moderate","White",0.840749483699143,0.698875791620889
"2889","Conservative","Female","Middle-aged","Low","White",0.787123152180059,0.738608108623267
