"","Data point","Political identification","pai (x-coord)","psi (y-coord)"
"2549",2549,"Very conservative",0.68855130267413,0.689537336904706
"2550",2550,"Very conservative",0.8469217011321,0.74858880218006
"2551",2551,"Moderate",0.795425845091043,0.754351205845537
"2552",2552,"Very conservative",0.566056756629044,0.68560797394258
"2553",2553,"Very conservative",0.842724108877373,0.746953619476941
"2554",2554,"Very conservative",0.890741195601944,0.750756587092283
"2555",2555,"Very conservative",0.832955406026517,0.747196651939431
"2556",2556,"Very conservative",0.894191953991445,0.750636230086178
"2557",2557,"Very conservative",0.937567401536948,0.763103765027243
"2558",2558,"Very conservative",0.55428636852813,0.691735782232809
"2559",2559,"Very conservative",0.81029862079415,0.722745500456792
"2560",2560,"Very conservative",0.362237103321741,0.707199724757414
"2561",2561,"Very conservative",0.867856153076058,0.765767269145574
"2562",2562,"Very liberal",0.694554592027394,0.762301430628244
"2563",2563,"Very conservative",0.872024725372037,0.736491874706269
"2564",2564,"Very conservative",0.565088993017749,0.687611866731066
"2565",2565,"Very conservative",0.859495068576524,0.73686612615756
"2566",2566,"Very liberal",0.53082291622689,0.718508948213143
"2567",2567,"Very conservative",0.864654156313779,0.748104357699814
"2568",2568,"Very conservative",0.827393262816067,0.734118433845686
"2569",2569,"Moderate",0.836157720300337,0.737387950702788
"2570",2570,"Very conservative",0.718532267493309,0.688986380512917
"2571",2571,"Very conservative",0.624717108039087,0.688644365665524
"2572",2572,"Very conservative",0.785882506663707,0.70217863980777
"2573",2573,"Very conservative",0.680788066948908,0.689674992137986
"2574",2574,"Moderate",0.890984300183529,0.771083877674379
"2575",2575,"Very conservative",0.910323109745335,0.762698822534583
"2576",2576,"Very conservative",0.815045154636786,0.731308536544889
"2577",2577,"Very conservative",0.601834274131815,0.699692310235344
"2578",2578,"Very conservative",0.926714427789296,0.760306697254916
"2579",2579,"Very liberal",0.574164593113218,0.73521169101472
"2580",2580,"Very conservative",0.67292324368335,0.689812613792995
"2581",2581,"Very conservative",0.546472331730446,0.672942545945904
"2582",2582,"Very conservative",0.775587355452477,0.721651236926667
"2583",2583,"Very conservative",0.820977484243188,0.752677016705457
"2584",2584,"Very conservative",0.57294144835418,0.689471098030801
"2585",2585,"Very conservative",0.692664548914952,0.696237818994175
"2586",2586,"Very conservative",0.691079648255168,0.683524960539818
"2587",2587,"Very conservative",0.727996142254818,0.724417650857356
"2588",2588,"Very conservative",0.664861261789776,0.7063950529798
"2589",2589,"Very conservative",0.547448345275801,0.670889592029973
"2590",2590,"Very conservative",0.806490498231687,0.732800710436137
"2591",2591,"Very conservative",0.837363402467219,0.748830792253901
"2592",2592,"Very conservative",0.664861261789776,0.7063950529798
"2593",2593,"Very liberal",0.704710656252826,0.749942191419755
"2594",2594,"Moderate",0.844743468118469,0.740731825099515
"2595",2595,"Very conservative",0.766466489898479,0.704524274326514
"2596",2596,"Very conservative",0.703668957808346,0.705727712485894
"2597",2597,"Very conservative",0.904314540989853,0.748525993426601
"2598",2598,"Very liberal",0.822287600152928,0.79037847993205
"2599",2599,"Very liberal",0.564272882845352,0.75198678134054
"2600",2600,"Very conservative",0.945452692510351,0.776476947059961
"2601",2601,"Very conservative",0.703761365066726,0.689261925768098
"2602",2602,"Very conservative",0.728005231174844,0.699487022080205
"2603",2603,"Very conservative",0.883141620154169,0.729408810237697
"2604",2604,"Very conservative",0.850527014893347,0.751958021512609
"2605",2605,"Very conservative",0.682497549464618,0.685674661183388
"2606",2606,"Very conservative",0.510535090557878,0.690434092161086
"2607",2607,"Very conservative",0.7749090631033,0.698539893604743
"2608",2608,"Very conservative",0.871975257158495,0.75135778982629
"2609",2609,"Very conservative",0.703761365066726,0.689261925768098
"2610",2610,"Very conservative",0.910037337029375,0.750033863095623
"2611",2611,"Very conservative",0.715131403929042,0.720942634797372
"2612",2612,"Very conservative",0.63219370148047,0.690500217829028
"2613",2613,"Very conservative",0.860390474010192,0.748225526845212
"2614",2614,"Very conservative",0.915754233043043,0.74979264483347
"2615",2615,"Very conservative",0.904616587194666,0.761243031756312
"2616",2616,"Very conservative",0.713533257456825,0.699757318268711
"2617",2617,"Very conservative",0.746605089401377,0.704925737825097
"2618",2618,"Very conservative",0.8835427783153,0.750997184663424
"2619",2619,"Very conservative",0.648752047706222,0.690225277126876
"2620",2620,"Very conservative",0.574976131261223,0.668402621246113
"2621",2621,"Very conservative",0.600051428951763,0.687059044118596
"2622",2622,"Very conservative",0.812040682901217,0.732674770142863
"2623",2623,"Very conservative",0.910037337029375,0.750033863095623
"2624",2624,"Very conservative",0.711202900741537,0.689124169897207
"2625",2625,"Very conservative",0.805944377860793,0.719127693516941
"2626",2626,"Very conservative",0.863323068566063,0.714387125550519
"2627",2627,"Very liberal",0.601250966828115,0.733017350696509
"2628",2628,"Very conservative",0.791871227440993,0.70204413480968
"2629",2629,"Very conservative",0.755536670034986,0.698946013597556
"2630",2630,"Very conservative",0.6423265500152,0.686367267456027
"2631",2631,"Very conservative",0.680788066948908,0.689674992137986
"2632",2632,"Very conservative",0.926981481398492,0.758605416718534
"2633",2633,"Very conservative",0.682401502631227,0.702248419710542
"2634",2634,"Very conservative",0.51261417279913,0.669399623033417
"2635",2635,"Very conservative",0.658575365533833,0.702651670334098
"2636",2636,"Very conservative",0.658575365533833,0.702651670334098
"2637",2637,"Very conservative",0.918420901456359,0.777813489815084
"2638",2638,"Very conservative",0.851525737627165,0.748467749091844
"2639",2639,"Very conservative",0.799486055878441,0.751420126184617
"2640",2640,"Very conservative",0.847374339983311,0.761303677137428
"2641",2641,"Very conservative",0.875984311090865,0.736367048284394
"2642",2642,"Very conservative",0.624821008603283,0.671667409146595
"2643",2643,"Very conservative",0.860390474010192,0.748225526845212
"2644",2644,"Very conservative",0.907674537058651,0.761126127358179
"2645",2645,"Very conservative",0.479622842825468,0.663762109595327
"2646",2646,"Very liberal",0.730538793225033,0.763404481386562
"2647",2647,"Very conservative",0.89382307059424,0.729027852721063
"2648",2648,"Very conservative",0.565197912222994,0.670605540858775
"2649",2649,"Very conservative",0.625536278268119,0.703188847456657
"2650",2650,"Very conservative",0.557203740131375,0.685746577392687
"2651",2651,"Very conservative",0.536456687505936,0.692009980505593
"2652",2652,"Very conservative",0.563261013290275,0.674706669047327
"2653",2653,"Very conservative",0.919042162089687,0.760658117108245
"2654",2654,"Very conservative",0.881035490465697,0.745858063000838
"2655",2655,"Very conservative",0.872463642287528,0.734680548596815
"2656",2656,"Very conservative",0.844357017378287,0.734200268373891
"2657",2657,"Very conservative",0.67282568897344,0.706261655642312
"2658",2658,"Very conservative",0.910680191459876,0.746525642003851
"2659",2659,"Very conservative",0.727312503374674,0.684842441519897
"2660",2660,"Very liberal",0.789273081210892,0.776207587185732
"2661",2661,"Very conservative",0.786544546900525,0.700227452014886
"2662",2662,"Very liberal",0.853584003687312,0.796433596827746
"2663",2663,"Very liberal",0.53071253578394,0.734022995237174
"2664",2664,"Moderate",0.728500062053673,0.72244983631807
"2665",2665,"Very conservative",0.746688927441018,0.688434888167553
"2666",2666,"Very conservative",0.815764533091698,0.722616614763997
"2667",2667,"Very conservative",0.634126357057305,0.669468090830051
"2668",2668,"Very conservative",0.732759472128031,0.705193203890197
"2669",2669,"Very conservative",0.743506827032042,0.720424814150669
"2670",2670,"Liberal",0.843161975553598,0.790537488718874
"2671",2671,"Very conservative",0.820404616187527,0.731182150939106
"2672",2672,"Very conservative",0.890741195601944,0.750756587092283
"2673",2673,"Very conservative",0.63219370148047,0.690500217829028
"2674",2674,"Very conservative",0.67292324368335,0.689812613792995
"2675",2675,"Very conservative",0.702846985012755,0.707658046267727
"2676",2676,"Very conservative",0.866602939120202,0.718042052743599
"2677",2677,"Very conservative",0.876789698124492,0.747740618253819
"2678",2678,"Very conservative",0.903634716763181,0.728646558393313
"2679",2679,"Very liberal",0.833164735656445,0.775312617417913
"2680",2680,"Very conservative",0.447689024355519,0.70779609759778
"2681",2681,"Very conservative",0.832406639679542,0.748951729226628
"2682",2682,"Very conservative",0.815045154636786,0.731308536544889
"2683",2683,"Very conservative",0.84220135459441,0.748709816569565
"2684",2684,"Very conservative",0.939639450453623,0.762987488048432
"2685",2685,"Very conservative",0.598159404556645,0.691049695006123
"2686",2686,"Very conservative",0.713533257456825,0.699757318268711
"2687",2687,"Very conservative",0.877214573704377,0.745979945782639
"2688",2688,"Very conservative",0.680788066948908,0.689674992137986
"2689",2689,"Very conservative",0.73506702187158,0.699351821950815
"2690",2690,"Conservative",0.617475904350152,0.69867883839848
"2691",2691,"Very conservative",0.873239535389463,0.760601784022717
"2692",2692,"Very conservative",0.859495068576524,0.73686612615756
"2693",2693,"Very conservative",0.664960008735829,0.689950201853571
"2694",2694,"Very conservative",0.591498412717751,0.670179230360448
"2695",2695,"Very conservative",0.475691928151947,0.672024546788223
"2696",2696,"Very conservative",0.806490498231687,0.732800710436137
"2697",2697,"Very conservative",0.657001628988718,0.673152147961985
"2698",2698,"Very conservative",0.711202900741537,0.689124169897207
"2699",2699,"Very conservative",0.930946670737432,0.763452359895788
"2700",2700,"Very conservative",0.855960208697389,0.762759213378972
"2701",2701,"Very conservative",0.894191953991445,0.750636230086178
"2702",2702,"Very conservative",0.845955378020289,0.737240035709989
"2703",2703,"Moderate",0.714044075086996,0.722707666283159
"2704",2704,"Very conservative",0.845961359378136,0.713009841697786
"2705",2705,"Very conservative",0.832893729769043,0.761654093517384
"2706",2706,"Very conservative",0.746605089401377,0.704925737825097
"2707",2707,"Very conservative",0.609481773145819,0.701510853660968
"2708",2708,"Very liberal",0.838577181536589,0.786952609770528
"2709",2709,"Very conservative",0.670096313328489,0.719844013917577
"2710",2710,"Very conservative",0.68855130267413,0.689537336904706
"2711",2711,"Very conservative",0.856499633419318,0.746588781227563
"2712",2712,"Very conservative",0.592342776773267,0.685191965103932
"2713",2713,"Moderate",0.744648620250138,0.755303317377144
"2714",2714,"Very conservative",0.766466489898479,0.704524274326514
"2715",2715,"Very conservative",0.845955378020289,0.737240035709989
"2716",2716,"Very liberal",0.547601647637217,0.735587107902141
"2717",2717,"Very conservative",0.6067714496964,0.690912376280291
"2718",2718,"Very conservative",0.72239998526643,0.720813234758758
"2719",2719,"Very conservative",0.765840210128,0.690016384477552
"2720",2720,"Very conservative",0.775510206357388,0.737055478419225
"2721",2721,"Very conservative",0.697873531542066,0.685397386852059
"2722",2722,"Very conservative",0.625640087943596,0.686644077791057
"2723",2723,"Very conservative",0.875936155681626,0.751237626939251
"2724",2724,"Very conservative",0.684202123811799,0.681646566310575
"2725",2725,"Very conservative",0.713533257456825,0.699757318268711
"2726",2726,"Liberal",0.865092479083199,0.778373439011777
"2727",2727,"Very conservative",0.845447391738881,0.714911703725731
"2728",2728,"Very conservative",0.811438762424118,0.734494840998332
"2729",2729,"Very conservative",0.692654777619487,0.721330614265666
"2730",2730,"Very conservative",0.902946558552029,0.732313503666679
"2731",2731,"Very conservative",0.654007540558924,0.720103326723262
"2732",2732,"Very conservative",0.890741195601944,0.750756587092283
"2733",2733,"Very conservative",0.954016244225141,0.775918367176739
"2734",2734,"Very conservative",0.773532037670263,0.702447544872523
"2735",2735,"Very conservative",0.884350897644529,0.747497932014166
"2736",2736,"Very conservative",0.538525189001374,0.671031570809952
"2737",2737,"Very conservative",0.636647872494947,0.722234611167067
"2738",2738,"Very conservative",0.763454129701189,0.735496928450436
"2739",2739,"Very conservative",0.798370351812831,0.699957397590365
"2740",2740,"Very conservative",0.747349530882597,0.702984934880661
"2741",2741,"Very conservative",0.545386075968911,0.691872898286337
"2742",2742,"Very liberal",0.649689032890442,0.765102165180651
"2743",2743,"Very conservative",0.826265330809093,0.73773804954576
"2744",2744,"Very conservative",0.720122715858062,0.684981227394438
"2745",2745,"Very conservative",0.83634840070911,0.737489118689145
"2746",2746,"Very conservative",0.863323068566063,0.714387125550519
"2747",2747,"Very conservative",0.739827273186803,0.688572811442493
"2748",2748,"Very conservative",0.690238127222034,0.685536040559664
"2749",2749,"Very conservative",0.914760239492769,0.775903483634141
"2750",2750,"Very conservative",0.798298998199342,0.716089883941961
"2751",2751,"Very conservative",0.711202900741537,0.689124169897207
"2752",2752,"Very conservative",0.632296750443893,0.673576487445602
"2753",2753,"Very conservative",0.564229707762385,0.672659402118336
"2754",2754,"Very conservative",0.808414075958915,0.719601826690009
"2755",2755,"Very conservative",0.617180564507783,0.686782433140212
"2756",2756,"Very conservative",0.842782841765239,0.73191833710193
"2757",2757,"Very conservative",0.65690174670373,0.690087756303572
"2758",2758,"Very conservative",0.502642275403106,0.671599173447858
"2759",2759,"Liberal",0.822744790453637,0.765656832288667
"2760",2760,"Very conservative",0.625743886058707,0.669610380849797
"2761",2761,"Very liberal",0.842806107351309,0.801130671359662
"2762",2762,"Very conservative",0.805875052851545,0.734620234410463
"2763",2763,"Very conservative",0.923680989453385,0.763800600577819
"2764",2764,"Very conservative",0.680691744925563,0.706128222910652
"2765",2765,"Very conservative",0.884753126555083,0.745736141670849
"2766",2766,"Very conservative",0.955568250605968,0.77580653214719
"2767",2767,"Very conservative",0.845897613611138,0.75207795125839
"2768",2768,"Very conservative",0.859441537755789,0.75171804541175
"2769",2769,"Very conservative",0.84121695155868,0.713141419168697
"2770",2770,"Very conservative",0.725659129528618,0.705326884001427
"2771",2771,"Conservative",0.657183463784539,0.701913109947684
"2772",2772,"Very conservative",0.894851589763178,0.775475019975405
"2773",2773,"Moderate",0.503156558063665,0.712031243111782
"2774",2774,"Very conservative",0.78111922160481,0.698404451089237
"2775",2775,"Very conservative",0.907012259105404,0.764496018953492
"2776",2776,"Very conservative",0.923680989453385,0.763800600577819
"2777",2777,"Moderate",0.540014941205372,0.709588141055686
"2778",2778,"Very conservative",0.880622037151779,0.747619294457152
"2779",2779,"Very liberal",0.811005236099741,0.757335955555764
"2780",2780,"Very conservative",0.939639450453623,0.762987488048432
"2781",2781,"Very conservative",0.94747412387774,0.774744241006038
"2782",2782,"Very conservative",0.541460380879185,0.664835012993995
"2783",2783,"Very conservative",0.696116240418829,0.705861251318896
"2784",2784,"Very conservative",0.725659129528618,0.705326884001427
"2785",2785,"Very conservative",0.901468348444605,0.761359896879906
"2786",2786,"Very conservative",0.573904914095436,0.687473711037385
"2787",2787,"Very conservative",0.871975257158495,0.75135778982629
"2788",2788,"Very liberal",0.706970509761089,0.793818320476481
"2789",2789,"Very conservative",0.766545811383723,0.688020917817369
"2790",2790,"Very liberal",0.43410699186947,0.746802699927997
"2791",2791,"Very conservative",0.926238203104049,0.734364669509129
"2792",2792,"Very conservative",0.612185355499226,0.711897454718319
"2793",2793,"Very conservative",0.804709366556145,0.722874349229737
"2794",2794,"Very conservative",0.611565712700092,0.663687629702008
"2795",2795,"Very conservative",0.568956998287089,0.679554865551847
"2796",2796,"Very conservative",0.826265330809093,0.73773804954576
"2797",2797,"Very conservative",0.78529371008055,0.687606647023834
"2798",2798,"Very conservative",0.841742354169183,0.711232517558359
"2799",2799,"Very conservative",0.746332091631954,0.743725827923058
"2800",2800,"Very conservative",0.635952101469495,0.665333676989841
"2801",2801,"Very conservative",0.836409052341482,0.722100703010493
"2802",2802,"Very liberal",0.606680658763184,0.774140490010711
"2803",2803,"Very liberal",0.737558517992039,0.763288306224302
"2804",2804,"Very liberal",0.852156876249687,0.78818789126753
"2805",2805,"Very liberal",0.789346785265041,0.762357488727009
"2806",2806,"Very conservative",0.962904897585085,0.757954879312763
"2807",2807,"Very conservative",0.970530397064208,0.808074751037078
"2808",2808,"Very liberal",0.586757686896203,0.72776915461957
"2809",2809,"Very conservative",0.836287730991411,0.75231769411116
"2810",2810,"Very conservative",0.594029865459718,0.714066412417564
"2811",2811,"Very conservative",0.761482916249761,0.684148017494243
"2812",2812,"Very conservative",0.895999551426879,0.756483754221036
"2813",2813,"Very conservative",0.946658728452049,0.766629372186127
"2814",2814,"Very conservative",0.627379699818225,0.69928676385006
"2815",2815,"Moderate",0.391852060986044,0.722005594883295
"2816",2816,"Very conservative",0.813837580841796,0.727167242855362
"2817",2817,"Very conservative",0.779168507198831,0.68774477064353
"2818",2818,"Very conservative",0.783132782836389,0.692487212406462
"2819",2819,"Very liberal",0.578864550858695,0.741296257991778
"2820",2820,"Liberal",0.892917315845622,0.798971486108211
"2821",2821,"Very liberal",0.791735439828987,0.796174784430188
"2822",2822,"Very conservative",0.972225574531775,0.787194172344279
"2823",2823,"Very conservative",0.933712046162557,0.759954924251415
"2824",2824,"Very conservative",0.935482630720703,0.733862560770841
"2825",2825,"Very conservative",0.763534158695092,0.720036063038289
"2826",2826,"Very conservative",0.360521363079286,0.694744495498073
"2827",2827,"Very conservative",0.874748510898341,0.701705176231932
"2828",2828,"Very conservative",0.879791403494756,0.751117425216283
"2829",2829,"Very conservative",0.772841294497148,0.704390382708402
"2830",2830,"Very conservative",0.915754233043043,0.74979264483347
"2831",2831,"Very conservative",0.739827273186803,0.688572811442493
"2832",2832,"Very conservative",0.696209986096892,0.689399648109341
"2833",2833,"Very conservative",0.854668135500467,0.698469617765843
"2834",2834,"Very conservative",0.748825431843637,0.724032325022741
"2835",2835,"Very conservative",0.772919092229056,0.687882860913531
"2836",2836,"Very conservative",0.791294525655696,0.687468490070935
"2837",2837,"Very conservative",0.831366932987388,0.737613603136928
"2838",2838,"Very conservative",0.639607271411964,0.692349949962921
"2839",2839,"Very conservative",0.824633272158055,0.703183775674313
"2840",2840,"Very conservative",0.832406639679542,0.748951729226628
"2841",2841,"Very conservative",0.882780382057091,0.715629579462524
"2842",2842,"Very conservative",0.88719209404455,0.750876905286731
"2843",2843,"Very conservative",0.680788066948908,0.689674992137986
"2844",2844,"Very conservative",0.870705403809936,0.717911833965213
"2845",2845,"Very conservative",0.867957773926539,0.736616663164736
"2846",2846,"Very conservative",0.963895017135759,0.761238615152771
"2847",2847,"Very conservative",0.780445051538905,0.700362427086971
"2848",2848,"Very conservative",0.739827273186803,0.688572811442493
"2849",2849,"Very conservative",0.67282568897344,0.706261655642312
"2850",2850,"Very conservative",0.648752047706222,0.690225277126876
"2851",2851,"Very conservative",0.583404999754175,0.741946536305709
"2852",2852,"Very conservative",0.88719209404455,0.750876905286731
"2853",2853,"Very conservative",0.939614308512695,0.776811618708259
"2854",2854,"Liberal",0.860787281280909,0.791651432159776
"2855",2855,"Very conservative",0.572085929272204,0.674565507160546
"2856",2856,"Very conservative",0.945475544663918,0.76263842110123
"2857",2857,"Very conservative",0.928598892334257,0.763568479482534
"2858",2858,"Very conservative",0.457793727395849,0.67230797223664
"2859",2859,"Very conservative",0.634126357057305,0.669468090830051
"2860",2860,"Very conservative",0.883136883076162,0.752734608350808
"2861",2861,"Very liberal",0.952993020982567,0.809634098839037
"2862",2862,"Very conservative",0.805327614834879,0.72100487698057
"2863",2863,"Very conservative",0.912938225588469,0.749913273348752
"2864",2864,"Very conservative",0.935429111500995,0.76322000266411
"2865",2865,"Very conservative",0.573904914095436,0.687473711037385
"2866",2866,"Very conservative",0.768566746139248,0.723646665948841
"2867",2867,"Very conservative",0.900845622635611,0.735492201072304
"2868",2868,"Very conservative",0.313260569418568,0.693586571267659
"2869",2869,"Very conservative",0.850639668635254,0.721713382067931
"2870",2870,"Moderate",0.595581787512964,0.734523097301548
"2871",2871,"Very conservative",0.813988933281038,0.703452156473644
"2872",2872,"Very conservative",0.951123690178325,0.772889165500226
"2873",2873,"Moderate",0.957191012591612,0.781510000207115
"2874",2874,"Very conservative",0.821042613612082,0.737862457907353
"2875",2875,"Very conservative",0.586177668149797,0.728019943337163
"2876",2876,"Very conservative",0.534138278791604,0.735501655774463
"2877",2877,"Very liberal",0.712228945899588,0.73489621610332
"2878",2878,"Very conservative",0.813988933281038,0.703452156473644
"2879",2879,"Very conservative",0.377366781816673,0.677663713823015
"2880",2880,"Very conservative",0.839691920158287,0.702780941426824
"2881",2881,"Very conservative",0.466732123182212,0.672166275202883
"2882",2882,"Very conservative",0.760049188017905,0.688158941338599
"2883",2883,"Very conservative",0.935429111500995,0.76322000266411
"2884",2884,"Very conservative",0.93147965881566,0.745550882507177
"2885",2885,"Very conservative",0.943591809614481,0.762754816081317
"2886",2886,"Very conservative",0.696209986096892,0.689399648109341
"2887",2887,"Very conservative",0.718621893196101,0.672019190862241
"2888",2888,"Very conservative",0.840749483699143,0.698875791620889
"2889",2889,"Very conservative",0.787123152180059,0.738608108623267
"2890",2890,"Very conservative",0.913527315542937,0.760892200755855
"2891",2891,"Very conservative",0.949066475365986,0.762405513168685
"2892",2892,"Very liberal",0.781300739641997,0.745091866110441
"2893",2893,"Very conservative",0.926207917518696,0.749309743213696
"2894",2894,"Very conservative",0.874316324599588,0.703650816337766
"2895",2895,"Very conservative",0.824127188338627,0.68863915539837
"2896",2896,"Very conservative",0.78529371008055,0.687606647023834
"2897",2897,"Very conservative",0.753429928454698,0.688296931460794
"2898",2898,"Very conservative",0.941479061772013,0.735302127349175
"2899",2899,"Very conservative",0.930214931497465,0.731050950018605
"2900",2900,"Very conservative",0.897587009750894,0.735617292998924
"2901",2901,"Very conservative",0.957088438050334,0.761822555360439
"2902",2902,"Very conservative",0.872901273256523,0.732861287777117
"2903",2903,"Very conservative",0.853686918376704,0.702377791858195
"2904",2904,"Very conservative",0.779168507198831,0.68774477064353
"2905",2905,"Very conservative",0.880668621519115,0.732609405768335
"2906",2906,"Very conservative",0.930975156393697,0.749068059957008
"2907",2907,"Very conservative",0.766545811383723,0.688020917817369
"2908",2908,"Very conservative",0.563151983901984,0.691598632360844
"2909",2909,"Very liberal",0.72665355432022,0.749580217474721
"2910",2910,"Very conservative",0.732846251940561,0.688710701269255
"2911",2911,"Very conservative",0.824633272158055,0.703183775674313
"2912",2912,"Very conservative",0.887236442900923,0.735992341323406
"2913",2913,"Very conservative",0.894233879016361,0.735742347022059
"2914",2914,"Very conservative",0.798996284081654,0.72300316107206
"2915",2915,"Very conservative",0.761402409974694,0.700767143568891
"2916",2916,"Very conservative",0.536456687505936,0.692009980505593
"2917",2917,"Very conservative",0.703668957808346,0.705727712485894
"2918",2918,"Conservative",0.8625917146308,0.713665835669133
"2919",2919,"Very conservative",0.580757311439155,0.691324231225063
"2920",2920,"Very conservative",0.912938225588469,0.749913273348752
"2921",2921,"Very conservative",0.918520464934189,0.734740854024957
"2922",2922,"Very conservative",0.858121568140566,0.702243338663056
"2923",2923,"Very liberal",0.582082221309053,0.721485970541101
"2924",2924,"Very conservative",0.756181734023651,0.713209679567438
"2925",2925,"Very conservative",0.265623606756585,0.684575265177274
"2926",2926,"Very conservative",0.513487477191671,0.684431134430033
"2927",2927,"Very liberal",0.783154809734278,0.789580261652897
"2928",2928,"Very conservative",0.853395786134774,0.770177139634657
"2929",2929,"Very conservative",0.568739599905109,0.712556502445725
"2930",2930,"Very conservative",0.930121233315929,0.76754855914
"2931",2931,"Very conservative",0.941326142442171,0.810061617680103
"2932",2932,"Very conservative",0.804570029219242,0.753035989138385
"2933",2933,"Very conservative",0.586500156756242,0.679274717915561
"2934",2934,"Very conservative",0.69850706286875,0.740218976928844
"2935",2935,"Very conservative",0.586392668782468,0.696036336439717
"2936",2936,"Liberal",0.603452356955935,0.782779248266549
"2937",2937,"Very conservative",0.770669990792239,0.692761039158782
"2938",2938,"Very conservative",0.612185355499226,0.711897454718319
"2939",2939,"Very conservative",0.492668275548951,0.673791221211618
"2940",2940,"Very conservative",0.852023029567216,0.746710432575767
"2941",2941,"Very conservative",0.536456687505936,0.692009980505593
"2942",2942,"Very liberal",0.762854040193951,0.792974994029798
"2943",2943,"Very conservative",0.703460542415301,0.729330841392324
"2944",2944,"Very conservative",0.532409645086198,0.682137445557185
"2945",2945,"Very conservative",0.766208189491217,0.743357934863664
"2946",2946,"Very conservative",0.662880418274855,0.733620777267328
"2947",2947,"Very conservative",0.594136742399942,0.697867459140774
"2948",2948,"Very conservative",0.917492567584277,0.768121767847908
"2949",2949,"Very liberal",0.736718332534235,0.757042598658662
"2950",2950,"Very liberal",0.726366939531951,0.784305219494378
"2951",2951,"Very conservative",0.827891911037442,0.747318110239356
"2952",2952,"Very conservative",0.928628272237858,0.749188920950633
"2953",2953,"Very conservative",0.885063999280902,0.772554604164515
"2954",2954,"Very liberal",0.73373760336002,0.749459481982482
"2955",2955,"Very conservative",0.850589183913745,0.712878228173229
"2956",2956,"Very conservative",0.810774417442776,0.727760377761311
"2957",2957,"Very conservative",0.916894268996828,0.771422607248027
"2958",2958,"Very conservative",0.406824939073595,0.669046415346654
"2959",2959,"Very conservative",0.747349530882597,0.702984934880661
"2960",2960,"Very conservative",0.582674106426521,0.687335522026388
"2961",2961,"Very conservative",0.878386989392716,0.769493438878154
"2962",2962,"Very conservative",0.762830575658391,0.696846948051358
"2963",2963,"Very conservative",0.770426797504629,0.7629359273885
"2964",2964,"Very conservative",0.790982935954173,0.74286687318546
"2965",2965,"Very conservative",0.875936155681626,0.751237626939251
"2966",2966,"Very conservative",0.416487749051786,0.666838248894964
"2967",2967,"Very liberal",0.833588591728765,0.799848779367319
"2968",2968,"Moderate",0.556848817819027,0.711239418305051
"2969",2969,"Very conservative",0.43298771853145,0.685679898415319
"2970",2970,"Very conservative",0.765501879962435,0.74513057190631
"2971",2971,"Very conservative",0.728609227104037,0.729413606340787
"2972",2972,"Very conservative",0.551239044557959,0.679834883821493
"2973",2973,"Very liberal",0.866962640726453,0.807051224544766
"2974",2974,"Moderate",0.752078193652029,0.767669272584157
"2975",2975,"Very conservative",0.650545028395143,0.6862288125035
"2976",2976,"Very conservative",0.625536278268119,0.703188847456657
"2977",2977,"Moderate",0.622087271783172,0.769613445491331
"2978",2978,"Very conservative",0.885862926204239,0.769265222283648
"2979",2979,"Very conservative",0.794946435434325,0.748046048580221
"2980",2980,"Very conservative",0.652233239357427,0.698880905492769
"2981",2981,"Very liberal",0.461750625608571,0.744671056954605
"2982",2982,"Very conservative",0.676284412021889,0.698474735559564
"2983",2983,"Very conservative",0.571977428843703,0.691461448686302
"2984",2984,"Very conservative",0.65479810438656,0.733746433843047
"2985",2985,"Very liberal",0.63508041165603,0.7475270353475
"2986",2986,"Very conservative",0.715842986400297,0.734559911466881
"2987",2987,"Very conservative",0.808190561065679,0.757136978621917
"2988",2988,"Very conservative",0.723888398992381,0.732614165938032
"2989",2989,"Very conservative",0.725659129528618,0.705326884001427
"2990",2990,"Very conservative",0.592342776773267,0.685191965103932
"2991",2991,"Very conservative",0.395349027005233,0.675344168725112
"2992",2992,"Very conservative",0.844225645930396,0.756308245537558
"2993",2993,"Very conservative",0.540372217420214,0.684014286072373
"2994",2994,"Very conservative",0.219563139128284,0.668481963781315
"2995",2995,"Very conservative",0.586285172577115,0.712292991299766
"2996",2996,"Very conservative",0.645836659000741,0.695083073232695
"2997",2997,"Very conservative",0.730338725196375,0.693581704441002
"2998",2998,"Very conservative",0.601834274131815,0.699692310235344
"2999",2999,"Very conservative",0.6780066056835,0.694537598666873
"3000",3000,"Very conservative",0.581716017405179,0.689333393094251
"3001",3001,"Very liberal",0.532563692013561,0.745462735619306
"3002",3002,"Very conservative",0.609481773145819,0.701510853660968
"3003",3003,"Very conservative",0.841210820554127,0.737364596210721
"3004",3004,"Very conservative",0.870542923904269,0.755596378938234
"3005",3005,"Very conservative",0.921929644540758,0.772834851467684
"3006",3006,"Very conservative",0.560007969344853,0.696444363519974
"3007",3007,"Very conservative",0.48663518429936,0.667763587806112
"3008",3008,"Very conservative",0.530558416549032,0.669114920135051
"3009",3009,"Very conservative",0.484556713676837,0.688853765977802
"3010",3010,"Very conservative",0.761321885043591,0.716873702716205
"3011",3011,"Very conservative",0.515455224914283,0.680394531693734
"3012",3012,"Very liberal",0.701212235784459,0.777656495394939
"3013",3013,"Very conservative",0.725659129528618,0.705326884001427
"3014",3014,"Very conservative",0.897413537584,0.785148284067109
